stack_bytes,mode,descriptor,su_file
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c:569:8:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_v26_enc_workspace_bytes,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c:737:8:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_v28_dec_workspace_bytes,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c:777:8:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_v29_lifecycle_workspace_bytes,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly.c:137:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_tomont,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly.c:216:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_reduce,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly.c:235:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_add,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly.c:253:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_sub,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly.c:304:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_mulcache_compute,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly.c:456:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_ntt,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly.c:553:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_invntt_tomont,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c:70:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_compress_d4,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c:135:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_compress_d10,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c:182:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_decompress_d4,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c:243:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_decompress_d10,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c:593:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_tobytes,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c:636:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_frombytes,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c:657:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_frommsg,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c:693:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_poly_tomsg,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/compress.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/sampling.c:32:30:mlk_rej_uniform_c.constprop,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/sampling.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c:399:8:PQCP_MLKEM_NATIVE_MLKEM768_C_v27_keypair_workspace_bytes,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c:569:8:PQCP_MLKEM_NATIVE_MLKEM768_C_v26_enc_workspace_bytes,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c:737:8:PQCP_MLKEM_NATIVE_MLKEM768_C_v28_dec_workspace_bytes,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c:777:8:PQCP_MLKEM_NATIVE_MLKEM768_C_v29_lifecycle_workspace_bytes,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/poly.c:137:6:PQCP_MLKEM_NATIVE_MLKEM768_C_poly_tomont,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/poly.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/poly.c:216:6:PQCP_MLKEM_NATIVE_MLKEM768_C_poly_reduce,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/poly.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/poly.c:235:6:PQCP_MLKEM_NATIVE_MLKEM768_C_poly_add,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/poly.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/poly.c:253:6:PQCP_MLKEM_NATIVE_MLKEM768_C_poly_sub,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/poly.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/poly.c:304:6:PQCP_MLKEM_NATIVE_MLKEM768_C_poly_mulcache_compute,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/poly.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/compress.c:182:6:PQCP_MLKEM_NATIVE_MLKEM768_C_poly_decompress_d4,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/compress.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/compress.c:243:6:PQCP_MLKEM_NATIVE_MLKEM768_C_poly_decompress_d10,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/compress.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/compress.c:593:6:PQCP_MLKEM_NATIVE_MLKEM768_C_poly_tobytes,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/compress.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/compress.c:636:6:PQCP_MLKEM_NATIVE_MLKEM768_C_poly_frombytes,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/compress.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/compress.c:657:6:PQCP_MLKEM_NATIVE_MLKEM768_C_poly_frommsg,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/compress.c.su
8,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/compress.c:693:6:PQCP_MLKEM_NATIVE_MLKEM768_C_poly_tomsg,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/compress.c.su
