stack_bytes,mode,descriptor,su_file
16,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:773:6:oqs_aes128_load_iv_u64_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_c.c.su
16,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:36:13:Keccak_X4_Dispatch,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
16,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:220:13:SHA3_shake256_x4_inc_init.part.0,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
16,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3x4.c:98:1:SHA3_shake256_x4_inc_init_avx512vl.part.0,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3x4.c.su
16,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:186:13:SHA3_shake256_inc_init_avx512vl.part.0,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3.c.su
16,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:42:13:Keccak_Dispatch,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
16,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:367:13:SHA3_shake256_inc_init.part.0,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
16,static,/home/home/pqc/liboqs/src/common/aes/aes128_ni.c:59:6:oqs_aes128_load_iv_ni,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes128_ni.c.su
16,static,/home/home/pqc/liboqs/src/common/aes/aes256_ni.c:86:6:oqs_aes256_load_iv_ni,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes256_ni.c.su
16,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:728:6:oqs_aes256_load_iv_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
16,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:740:6:oqs_aes256_load_iv_u64_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
16,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:761:6:oqs_aes128_load_iv_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
16,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:773:6:oqs_aes128_load_iv_u64_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
16,static,/home/home/pqc/liboqs/src/kem/ml_kem/kem_ml_kem_768.c:9:10:OQS_KEM_ml_kem_768_new,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/kem_ml_kem_768.c.su
16,static,/home/home/pqc/liboqs/tests/test_helpers.c:49:13:hqc_prng_free,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_kem.dir/test_helpers.c.su
16,static,/home/home/pqc/liboqs/tests/test_helpers.c:160:12:flip_bit,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_kem.dir/test_helpers.c.su
16,static,/home/home/pqc/liboqs/tests/example_sig.c:155:5:main,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/example_sig.dir/example_sig.c.su
16,static,/home/home/pqc/liboqs/tests/test_helpers.c:49:13:hqc_prng_free,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_kem_mem.dir/test_helpers.c.su
16,static,/home/home/pqc/liboqs/tests/test_helpers.c:160:12:flip_bit,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_kem_mem.dir/test_helpers.c.su
16,static,/home/home/pqc/liboqs/tests/test_sig_stfl.c:178:19:unlock_sk_key,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
16,static,/home/home/pqc/liboqs/tests/test_sig_stfl.c:167:19:lock_sk_key,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
16,static,/home/home/pqc/liboqs/tests/test_sig_stfl.c:198:12:sig_stfl_keypair_from_keygen,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
16,static,/home/home/pqc/liboqs/tests/test_sig_stfl.c:254:12:sig_stfl_KATs_keygen,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
16,static,/home/home/pqc/liboqs/tests/test_helpers.c:49:13:hqc_prng_free,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_helpers.c.su
16,static,/home/home/pqc/liboqs/tests/test_helpers.c:160:12:flip_bit,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_helpers.c.su
16,static,/home/home/pqc/liboqs/tests/test_helpers.c:49:13:hqc_prng_free,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig.dir/test_helpers.c.su
16,static,/home/home/pqc/liboqs/tests/test_helpers.c:160:12:flip_bit,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig.dir/test_helpers.c.su
16,static,/home/home/pqc/liboqs/tests/test_helpers.c:49:13:hqc_prng_free,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_kem.dir/test_helpers.c.su
16,static,/home/home/pqc/liboqs/tests/test_helpers.c:160:12:flip_bit,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_kem.dir/test_helpers.c.su
16,static,/home/home/pqc/liboqs/tests/test_helpers.c:49:13:hqc_prng_free,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig.dir/test_helpers.c.su
16,static,/home/home/pqc/liboqs/tests/test_helpers.c:160:12:flip_bit,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig.dir/test_helpers.c.su
16,static,/home/home/pqc/liboqs/tests/test_helpers.c:49:13:hqc_prng_free,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig_stfl.dir/test_helpers.c.su
16,static,/home/home/pqc/liboqs/tests/test_helpers.c:160:12:flip_bit,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig_stfl.dir/test_helpers.c.su
8,static,CMakeCCompilerId.c:907:5:main,build-c-rx-kem-s-resource-audit-v1/CMakeFiles/4.2.3/CompilerIdC/a-CMakeCCompilerId.su
8,static,/home/home/pqc/liboqs/src/kem/kem.c:68:13:OQS_KEM_alg_count,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,/home/home/pqc/liboqs/src/kem/kem.c:625:20:OQS_KEM_keypair_derand,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,/home/home/pqc/liboqs/src/kem/kem.c:633:20:OQS_KEM_keypair,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,/home/home/pqc/liboqs/src/kem/kem.c:641:20:OQS_KEM_encaps_derand,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,/home/home/pqc/liboqs/src/kem/kem.c:649:20:OQS_KEM_encaps,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,/home/home/pqc/liboqs/src/kem/kem.c:657:20:OQS_KEM_decaps,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,/home/home/pqc/liboqs/src/kem/kem.c:665:14:OQS_KEM_free,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c:116:13:OQS_SIG_STFL_alg_count,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c:120:13:OQS_SIG_STFL_keygen_and_sign_supported,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c:128:13:OQS_SIG_STFL_alg_is_enabled,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c:570:23:OQS_SIG_STFL_new,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c:1083:14:OQS_SIG_STFL_free,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c:1089:34:OQS_SIG_STFL_SECRET_KEY_new,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c:1537:14:OQS_SIG_STFL_SECRET_KEY_SET_store_cb,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c:1545:20:OQS_SIG_STFL_SECRET_KEY_serialize,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c:1554:20:OQS_SIG_STFL_SECRET_KEY_deserialize,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c:1563:14:OQS_SIG_STFL_SECRET_KEY_SET_lock,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c:1571:14:OQS_SIG_STFL_SECRET_KEY_SET_unlock,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c:1579:14:OQS_SIG_STFL_SECRET_KEY_SET_mutex,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c:1587:12:OQS_SIG_STFL_SECRET_KEY_lock,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c:1604:12:OQS_SIG_STFL_SECRET_KEY_unlock,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,/home/home/pqc/liboqs/src/sig/sig.c:249:13:OQS_SIG_alg_count,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig/sig.c.su
8,static,/home/home/pqc/liboqs/src/sig/sig.c:253:13:OQS_SIG_alg_is_enabled,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig/sig.c.su
8,static,/home/home/pqc/liboqs/src/sig/sig.c:1657:18:OQS_SIG_new,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig/sig.c.su
8,static,/home/home/pqc/liboqs/src/sig/sig.c:3112:14:OQS_SIG_free,build-c-rx-kem-s-resource-audit-v1/src/CMakeFiles/oqs.dir/sig/sig.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:237:14:OQS_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:243:14:OQS_thread_stop,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:249:21:OQS_version,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:253:14:OQS_destroy,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:259:13:OQS_MEM_secure_bcmp,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:271:14:OQS_MEM_cleanse,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:301:14:OQS_MEM_insecure_free,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:309:7:OQS_MEM_aligned_alloc,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:392:6:OQS_MEM_aligned_free,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:419:15:OQS_MEM_malloc,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:427:15:OQS_MEM_calloc,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:439:15:OQS_MEM_strdup,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:237:14:OQS_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:243:14:OQS_thread_stop,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:249:21:OQS_version,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:253:14:OQS_destroy,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:259:13:OQS_MEM_secure_bcmp,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:271:14:OQS_MEM_cleanse,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:301:14:OQS_MEM_insecure_free,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:309:7:OQS_MEM_aligned_alloc,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:392:6:OQS_MEM_aligned_free,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:419:15:OQS_MEM_malloc,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:427:15:OQS_MEM_calloc,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/common.c:439:15:OQS_MEM_strdup,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/common.c.su
8,static,/home/home/pqc/liboqs/src/common/rand/rand.c:58:14:OQS_randombytes_custom_algorithm,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/rand/rand.c.su
8,static,/home/home/pqc/liboqs/src/common/rand/rand.c:62:14:OQS_randombytes,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/rand/rand.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:11:14:OQS_SHA3_set_callbacks,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:15:6:OQS_SHA3_sha3_256,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:19:6:OQS_SHA3_sha3_256_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:23:6:OQS_SHA3_sha3_256_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:27:6:OQS_SHA3_sha3_256_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:31:6:OQS_SHA3_sha3_256_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:35:6:OQS_SHA3_sha3_256_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:39:6:OQS_SHA3_sha3_256_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:43:6:OQS_SHA3_sha3_384,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:47:6:OQS_SHA3_sha3_384_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:51:6:OQS_SHA3_sha3_384_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:55:6:OQS_SHA3_sha3_384_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:59:6:OQS_SHA3_sha3_384_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:63:6:OQS_SHA3_sha3_384_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:67:6:OQS_SHA3_sha3_384_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:71:6:OQS_SHA3_sha3_512,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:75:6:OQS_SHA3_sha3_512_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:79:6:OQS_SHA3_sha3_512_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:83:6:OQS_SHA3_sha3_512_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:87:6:OQS_SHA3_sha3_512_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:91:6:OQS_SHA3_sha3_512_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:95:6:OQS_SHA3_sha3_512_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:99:6:OQS_SHA3_shake128,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:103:6:OQS_SHA3_shake128_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:107:6:OQS_SHA3_shake128_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:111:6:OQS_SHA3_shake128_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:115:6:OQS_SHA3_shake128_inc_squeeze,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:119:6:OQS_SHA3_shake128_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:123:6:OQS_SHA3_shake128_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:127:6:OQS_SHA3_shake128_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:131:6:OQS_SHA3_shake256,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:135:6:OQS_SHA3_shake256_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:139:6:OQS_SHA3_shake256_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:143:6:OQS_SHA3_shake256_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:147:6:OQS_SHA3_shake256_inc_squeeze,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:151:6:OQS_SHA3_shake256_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:155:6:OQS_SHA3_shake256_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:159:6:OQS_SHA3_shake256_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:238:13:SHA3_shake256_x4_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:195:13:SHA3_shake128_x4_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:242:13:SHA3_shake256_x4_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:199:13:SHA3_shake128_x4_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:230:13:SHA3_shake256_x4_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:187:13:SHA3_shake128_x4_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3x4.c:105:1:SHA3_shake256_x4_inc_ctx_clone_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3x4.c:60:1:SHA3_shake128_x4_inc_ctx_clone_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:199:1:SHA3_shake256_inc_ctx_clone_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:172:1:SHA3_shake128_inc_ctx_clone_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:157:1:SHA3_sha3_512_inc_ctx_clone_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:136:1:SHA3_sha3_384_inc_ctx_clone_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
