iteration,message_bytes,elapsed_ns,status
334,160,145841,0
335,160,130847,0
336,160,163471,0
337,160,74677,0
338,160,138320,0
339,160,74606,0
340,160,112847,0
341,160,60846,0
342,160,38864,0
343,160,57193,0
344,160,62867,0
345,160,38910,0
346,160,60165,0
347,160,50465,0
348,160,86173,0
349,160,136069,0
350,160,72443,0
351,160,290504,0
352,160,38723,0
353,160,38756,0
354,160,64314,0
355,160,56500,0
356,160,90453,0
357,160,99268,0
358,160,66142,0
359,160,39010,0
360,160,106166,0
361,160,49153,0
362,160,180956,0
363,160,66776,0
364,160,43468,0
365,160,48811,0
366,160,75208,0
367,160,38944,0
368,160,38859,0
369,160,147516,0
370,160,49978,0
371,160,64387,0
372,160,53490,0
373,160,104863,0
374,160,98283,0
375,160,48938,0
376,160,62806,0
377,160,76084,0
378,160,92274,0
379,160,64249,0
380,160,38945,0
381,160,66380,0
382,160,61474,0
383,160,76563,0
384,160,149260,0
385,160,84748,0
386,160,82725,0
387,160,60863,0
388,160,54096,0
389,160,51153,0
390,160,108843,0
391,160,62113,0
392,160,38870,0
393,160,51141,0
394,160,38798,0
395,160,38833,0
396,160,49202,0
397,160,65650,0
398,160,62899,0
399,160,52662,0
400,160,49192,0
401,160,38865,0
402,160,38853,0
403,160,120973,0
404,160,52564,0
405,160,182130,0
406,160,38900,0
407,160,49205,0
408,160,64813,0
409,160,62254,0
410,160,38975,0
411,160,91763,0
412,160,70011,0
413,160,53905,0
414,160,73325,0
415,160,76036,0
416,160,39023,0
417,160,75071,0
418,160,51646,0
419,160,101298,0
420,160,120178,0
421,160,78841,0
422,160,90372,0
423,160,51926,0
424,160,72534,0
425,160,223351,0
426,160,38950,0
427,160,87020,0
428,160,62911,0
429,160,77223,0
430,160,50478,0
431,160,62221,0
432,160,53398,0
433,160,53282,0
434,160,102761,0
435,160,233829,0
436,160,65742,0
437,160,110290,0
438,160,117445,0
439,160,49101,0
440,160,38992,0
441,160,87383,0
442,160,38884,0
443,160,39054,0
444,160,63623,0
445,160,38910,0
446,160,38839,0
447,160,51986,0
448,160,49187,0
449,160,38768,0
450,160,66271,0
451,160,49141,0
452,160,73082,0
453,160,151068,0
454,160,54119,0
455,160,38984,0
456,160,49164,0
457,160,126057,0
458,160,38821,0
459,160,98412,0
460,160,51193,0
461,160,78672,0
462,160,60919,0
463,160,38938,0
464,160,150435,0
465,160,118047,0
466,160,188402,0
467,160,54229,0
468,160,74497,0
469,160,38875,0
470,160,51373,0
471,160,50530,0
472,160,169639,0
473,160,39009,0
474,160,64740,0
475,160,159144,0
476,160,49136,0
477,160,168923,0
478,160,39086,0
479,160,107902,0
480,160,38884,0
481,160,75737,0
482,160,205243,0
483,160,38979,0
484,160,81264,0
485,160,60898,0
486,160,168985,0
487,160,81219,0
488,160,73269,0
489,160,168973,0
490,160,171380,0
491,160,39074,0
492,160,82141,0
493,160,92393,0
494,160,38847,0
495,160,97214,0
496,160,38915,0
497,160,135263,0
498,160,50023,0
499,160,226429,0
500,160,38816,0
501,160,74471,0
502,160,153009,0
503,160,74484,0
504,160,112006,0
505,160,70956,0
506,160,76328,0
507,160,54129,0
508,160,91329,0
509,160,38983,0
510,160,63664,0
511,160,130722,0
512,160,140901,0
513,160,38839,0
514,160,60921,0
515,160,73880,0
516,160,116250,0
517,160,38754,0
518,160,38780,0
519,160,113726,0
520,160,49275,0
521,160,152691,0
522,160,38983,0
523,160,92282,0
524,160,61568,0
525,160,109874,0
526,160,50458,0
527,160,119515,0
528,160,50711,0
529,160,51272,0
530,160,87737,0
531,160,89583,0
532,160,455650,0
533,160,49294,0
534,160,78533,0
535,160,144514,0
536,160,112649,0
537,160,221528,0
538,160,38681,0
539,160,102099,0
540,160,38745,0
541,160,53963,0
542,160,50523,0
543,160,92402,0
544,160,49930,0
545,160,51102,0
546,160,38913,0
547,160,204043,0
548,160,50485,0
549,160,136962,0
550,160,62831,0
551,160,89487,0
552,160,199179,0
553,160,138801,0
554,160,61413,0
555,160,139443,0
556,160,112290,0
557,160,65851,0
558,160,74283,0
559,160,91049,0
560,160,38798,0
561,160,88104,0
562,160,105802,0
563,160,38836,0
564,160,60065,0
565,160,64167,0
566,160,111558,0
567,160,75740,0
568,160,85942,0
569,160,50475,0
570,160,38786,0
571,160,213518,0
572,160,137192,0
573,160,46552,0
574,160,39161,0
575,160,179250,0
576,160,38820,0
577,160,75048,0
578,160,54030,0
579,160,95326,0
580,160,66205,0
581,160,109419,0
582,160,150956,0
583,160,61492,0
584,160,114140,0
585,160,38909,0
586,160,62146,0
587,160,66470,0
588,160,171341,0
589,160,74428,0
590,160,63553,0
591,160,38886,0
592,160,38977,0
593,160,39021,0
594,160,38877,0
595,160,38742,0
596,160,38899,0
597,160,38860,0
598,160,38700,0
599,160,87496,0
600,160,137667,0
601,160,39040,0
602,160,143117,0
603,160,89487,0
604,160,49848,0
605,160,49832,0
606,160,106003,0
607,160,39035,0
608,160,69674,0
609,160,54028,0
610,160,97745,0
611,160,54069,0
612,160,38864,0
613,160,38856,0
614,160,52492,0
615,160,66152,0
616,160,141598,0
617,160,38900,0
618,160,74534,0
619,160,126626,0
620,160,50495,0
621,160,38934,0
622,160,51445,0
623,160,94183,0
624,160,49755,0
625,160,38749,0
626,160,92239,0
627,160,102597,0
628,160,38903,0
629,160,54881,0
630,160,62513,0
631,160,116239,0
632,160,91048,0
633,160,74700,0
634,160,39743,0
635,160,87942,0
636,160,66255,0
637,160,38996,0
638,160,114491,0
639,160,59925,0
640,160,88137,0
641,160,38882,0
642,160,52052,0
643,160,78592,0
644,160,60341,0
645,160,150250,0
646,160,158878,0
647,160,73777,0
648,160,90891,0
649,160,60595,0
650,160,107963,0
651,160,38929,0
652,160,163602,0
653,160,59972,0
654,160,52255,0
655,160,74596,0
656,160,151659,0
657,160,145911,0
658,160,114128,0
659,160,116062,0
660,160,38740,0
661,160,169192,0
662,160,141473,0
663,160,63632,0
664,160,63487,0
665,160,118274,0
666,160,75930,0
667,160,38939,0
668,160,50491,0
669,160,38798,0
670,160,71105,0
671,160,83942,0
672,160,62038,0
673,160,105914,0
674,160,50327,0
675,160,38766,0
676,160,210199,0
677,160,63556,0
678,160,175407,0
679,160,60614,0
680,160,38724,0
681,160,50551,0
682,160,48990,0
683,160,38913,0
684,160,39067,0
685,160,38940,0
686,160,72246,0
687,160,102516,0
688,160,38850,0
689,160,123261,0
690,160,41947,0
691,160,78004,0
692,160,130596,0
693,160,53313,0
694,160,56186,0
695,160,171288,0
696,160,49167,0
697,160,72427,0
698,160,52507,0
699,160,49744,0
700,160,65018,0
701,160,178115,0
702,160,94850,0
703,160,66923,0
704,160,98159,0
705,160,65108,0
706,160,38920,0
707,160,138103,0
708,160,135686,0
709,160,38956,0
710,160,93084,0
711,160,130524,0
712,160,62674,0
713,160,54077,0
714,160,42940,0
715,160,139654,0
716,160,38955,0
717,160,52647,0
718,160,86729,0
719,160,198365,0
720,160,160157,0
721,160,38848,0
722,160,59636,0
723,160,162227,0
724,160,84338,0
725,160,38977,0
726,160,61694,0
727,160,49252,0
728,160,74395,0
729,160,51702,0
730,160,38696,0
731,160,78598,0
732,160,49255,0
733,160,109057,0
734,160,38772,0
735,160,74524,0
736,160,49355,0
737,160,137270,0
738,160,81017,0
739,160,38983,0
740,160,38787,0
741,160,72428,0
742,160,38847,0
743,160,51123,0
744,160,124241,0
745,160,85327,0
746,160,49824,0
747,160,64137,0
748,160,72429,0
749,160,49206,0
750,160,49301,0
751,160,38912,0
752,160,114128,0
753,160,101508,0
754,160,66199,0
755,160,38986,0
756,160,51189,0
757,160,159843,0
758,160,129852,0
759,160,38785,0
760,160,63610,0
761,160,63522,0
762,160,65011,0
763,160,38709,0
764,160,49182,0
765,160,70442,0
766,160,38888,0
767,160,38722,0
768,160,38927,0
769,160,55724,0
770,160,52106,0
771,160,101314,0
772,160,61475,0
773,160,64186,0
774,160,53322,0
775,160,121645,0
776,160,88095,0
777,160,62714,0
778,160,80660,0
779,160,53235,0
780,160,38832,0
781,160,49067,0
782,160,51754,0
783,160,155898,0
784,160,94280,0
785,160,67867,0
786,160,53281,0
787,160,60055,0
788,160,88720,0
789,160,109314,0
790,160,52323,0
791,160,38972,0
792,160,95481,0
793,160,66920,0
794,160,174145,0
795,160,115031,0
796,160,52532,0
797,160,38859,0
798,160,51066,0
799,160,60670,0
800,160,38994,0
801,160,38821,0
802,160,38909,0
803,160,50712,0
804,160,52508,0
805,160,179659,0
806,160,172406,0
807,160,125931,0
808,160,74896,0
809,160,72748,0
810,160,84862,0
811,160,85263,0
812,160,50420,0
813,160,150423,0
814,160,65396,0
815,160,91563,0
816,160,38925,0
817,160,38858,0
818,160,59987,0
819,160,49181,0
820,160,38660,0
821,160,64310,0
822,160,79145,0
823,160,38969,0
824,160,38744,0
825,160,162788,0
826,160,38993,0
827,160,61996,0
828,160,38822,0
829,160,163788,0
830,160,76668,0
831,160,49423,0
832,160,84082,0
833,160,38859,0
834,160,62832,0
835,160,38830,0
836,160,48947,0
837,160,41825,0
838,160,39046,0
839,160,52413,0
840,160,141512,0
841,160,38783,0
842,160,87555,0
843,160,38876,0
844,160,160621,0
845,160,68351,0
846,160,71163,0
847,160,52553,0
848,160,49151,0
849,160,86716,0
850,160,105942,0
851,160,63054,0
852,160,49205,0
853,160,78705,0
854,160,72409,0
855,160,60971,0
856,160,38817,0
857,160,73203,0
858,160,111429,0
859,160,51775,0
860,160,65490,0
861,160,49774,0
862,160,62811,0
863,160,65781,0
864,160,50521,0
865,160,60305,0
866,160,42481,0
867,160,39129,0
868,160,38839,0
869,160,39031,0
870,160,51725,0
871,160,38780,0
872,160,54104,0
873,160,121884,0
874,160,49797,0
875,160,75837,0
876,160,128106,0
877,160,49018,0
878,160,50340,0
879,160,74867,0
880,160,63283,0
881,160,165158,0
882,160,53861,0
883,160,62629,0
884,160,38744,0
885,160,78360,0
886,160,51657,0
887,160,53182,0
888,160,77889,0
889,160,49724,0
890,160,98237,0
891,160,180630,0
892,160,88123,0
893,160,83298,0
894,160,47085,0
895,160,65051,0
896,160,50034,0
897,160,162058,0
898,160,75159,0
899,160,150125,0
900,160,50397,0
901,160,38975,0
902,160,131796,0
903,160,122922,0
904,160,95796,0
905,160,81454,0
906,160,71224,0
907,160,50015,0
908,160,38978,0
909,160,51926,0
910,160,99785,0
911,160,74434,0
912,160,51973,0
913,160,75766,0
914,160,38943,0
915,160,64637,0
916,160,38696,0
917,160,51938,0
918,160,85924,0
919,160,38844,0
920,160,86041,0
921,160,134883,0
922,160,52198,0
923,160,49276,0
924,160,38927,0
925,160,38837,0
926,160,51943,0
927,160,40470,0
928,160,65057,0
929,160,123041,0
930,160,62175,0
931,160,38812,0
932,160,50572,0
933,160,99903,0
934,160,75976,0
935,160,71042,0
936,160,81822,0
937,160,51435,0
938,160,50731,0
939,160,101920,0
940,160,65683,0
941,160,49862,0
942,160,65479,0
943,160,101298,0
944,160,38766,0
945,160,61985,0
946,160,67033,0
947,160,79318,0
948,160,150810,0
949,160,109937,0
950,160,52134,0
951,160,72603,0
952,160,60852,0
953,160,119037,0
954,160,103419,0
955,160,52577,0
956,160,89587,0
957,160,106771,0
958,160,83413,0
959,160,38817,0
960,160,39023,0
961,160,83372,0
962,160,174343,0
963,160,137886,0
964,160,47225,0
965,160,81665,0
966,160,49063,0
967,160,53702,0
968,160,225154,0
969,160,64424,0
970,160,105309,0
971,160,159680,0
972,160,38905,0
973,160,75857,0
974,160,154001,0
975,160,174916,0
976,160,38866,0
977,160,162005,0
978,160,73668,0
979,160,135892,0
980,160,72464,0
981,160,43795,0
982,160,94989,0
983,160,63537,0
984,160,38810,0
985,160,75222,0
986,160,38811,0
987,160,54284,0
988,160,62874,0
989,160,38948,0
990,160,38722,0
991,160,184621,0
992,160,83985,0
993,160,83908,0
994,160,129069,0
995,160,64874,0
996,160,38883,0
997,160,112930,0
998,160,49129,0
999,160,39035,0
1000,160,39049,0
1001,160,50815,0
1002,160,88098,0
1003,160,38955,0
1004,160,50366,0
1005,160,38932,0
1006,160,113777,0
1007,160,49829,0
1008,160,62889,0
1009,160,72463,0
1010,160,38765,0
1011,160,101324,0
1012,160,60171,0
1013,160,38724,0
1014,160,62334,0
1015,160,96400,0
1016,160,157443,0
1017,160,95705,0
1018,160,103709,0
1019,160,49851,0
1020,160,78495,0
1021,160,39041,0
1022,160,49209,0
1023,160,91916,0
1024,160,185670,0
1025,160,100474,0
1026,160,39069,0
1027,160,87283,0
1028,160,53450,0
1029,160,63397,0
1030,160,38945,0
1031,160,64334,0
1032,160,65006,0
1033,160,64294,0
1034,160,38819,0
1035,160,116306,0
1036,160,50442,0
1037,160,88880,0
1038,160,63546,0
1039,160,101030,0
1040,160,75718,0
1041,160,38778,0
1042,160,76143,0
1043,160,60775,0
1044,160,49938,0
1045,160,50606,0
1046,160,81587,0
1047,160,161183,0
1048,160,51902,0
1049,160,51234,0
1050,160,124661,0
1051,160,50614,0
1052,160,114192,0
1053,160,128473,0
1054,160,137291,0
1055,160,38978,0
1056,160,64984,0
1057,160,189946,0
1058,160,52682,0
1059,160,84098,0
1060,160,67172,0
1061,160,42135,0
1062,160,155348,0
1063,160,60125,0
1064,160,77182,0
1065,160,67064,0
1066,160,50506,0
1067,160,121780,0
1068,160,49238,0
1069,160,72311,0
1070,160,83922,0
1071,160,38853,0
1072,160,195363,0
1073,160,100462,0
1074,160,90177,0
1075,160,39030,0
1076,160,38897,0
1077,160,51189,0
1078,160,124540,0
1079,160,59239,0
1080,160,94993,0
1081,160,129537,0
1082,160,38921,0
1083,160,51851,0
1084,160,38928,0
1085,160,184691,0
1086,160,50718,0
1087,160,39023,0
1088,160,74377,0
1089,160,65539,0
1090,160,103174,0
1091,160,103754,0
1092,160,38893,0
1093,160,38810,0
1094,160,169862,0
1095,160,63384,0
1096,160,78588,0
1097,160,125238,0
1098,160,75053,0
1099,160,146400,0
1100,160,141501,0
1101,160,104659,0
1102,160,39028,0
1103,160,200712,0
1104,160,38903,0
1105,160,261330,0
1106,160,62335,0
1107,160,38757,0
1108,160,95780,0
1109,160,103022,0
1110,160,143887,0
1111,160,53241,0
1112,160,123681,0
1113,160,61369,0
1114,160,74341,0
1115,160,38892,0
1116,160,39069,0
1117,160,77357,0
1118,160,88353,0
1119,160,38798,0
1120,160,52552,0
1121,160,51210,0
1122,160,86229,0
1123,160,98885,0
1124,160,88616,0
1125,160,38872,0
1126,160,67627,0
1127,160,80057,0
1128,160,100353,0
1129,160,51134,0
1130,160,179020,0
1131,160,41654,0
1132,160,49267,0
1133,160,131847,0
1134,160,111064,0
1135,160,75204,0
1136,160,49895,0
1137,160,51289,0
1138,160,64182,0
1139,160,38899,0
1140,160,38862,0
1141,160,88162,0
1142,160,51071,0
1143,160,38907,0
1144,160,60862,0
1145,160,38952,0
1146,160,162506,0
1147,160,187532,0
1148,160,51822,0
1149,160,88080,0
1150,160,60096,0
1151,160,38797,0
1152,160,49447,0
1153,160,85335,0
1154,160,61566,0
1155,160,38791,0
1156,160,101944,0
1157,160,73120,0
1158,160,38970,0
1159,160,113013,0
1160,160,49917,0
1161,160,52032,0
1162,160,38969,0
1163,160,221249,0
1164,160,38871,0
1165,160,75712,0
1166,160,152916,0
1167,160,116344,0
1168,160,61995,0
1169,160,38908,0
1170,160,51184,0
1171,160,186501,0
1172,160,152208,0
1173,160,71745,0
1174,160,38858,0
1175,160,103658,0
1176,160,38991,0
1177,160,106230,0
1178,160,143051,0
1179,160,113204,0
1180,160,159546,0
1181,160,61518,0
1182,160,38848,0
1183,160,49772,0
1184,160,96954,0
1185,160,205059,0
1186,160,60624,0
1187,160,53176,0
1188,160,75844,0
1189,160,73680,0
1190,160,38782,0
1191,160,38825,0
1192,160,64117,0
1193,160,38855,0
1194,160,41697,0
1195,160,150314,0
1196,160,86202,0
1197,160,38813,0
1198,160,159228,0
1199,160,38819,0
1200,160,51901,0
1201,160,61587,0
1202,160,136323,0
1203,160,126353,0
1204,160,64296,0
1205,160,82224,0
1206,160,70360,0
1207,160,60602,0
1208,160,38913,0
1209,160,38914,0
1210,160,84720,0
1211,160,49904,0
1212,160,59603,0
1213,160,75589,0
1214,160,38818,0
1215,160,61417,0
1216,160,156346,0
1217,160,84005,0
1218,160,50976,0
1219,160,54103,0
1220,160,56923,0
1221,160,39169,0
1222,160,105853,0
1223,160,121289,0
1224,160,54127,0
1225,160,65565,0
1226,160,87513,0
1227,160,80641,0
1228,160,38911,0
1229,160,38964,0
1230,160,194137,0
1231,160,53213,0
1232,160,38964,0
1233,160,90566,0
1234,160,50486,0
1235,160,111996,0
1236,160,63535,0
1237,160,80454,0
1238,160,38809,0
1239,160,54143,0
1240,160,49881,0
1241,160,51646,0
1242,160,90864,0
1243,160,78792,0
1244,160,90857,0
1245,160,270544,0
1246,160,164036,0
1247,160,175326,0
1248,160,62866,0
1249,160,185083,0
1250,160,123735,0
1251,160,38811,0
1252,160,62095,0
1253,160,122219,0
1254,160,154427,0
1255,160,99719,0
1256,160,64221,0
1257,160,51321,0
1258,160,49042,0
1259,160,72289,0
1260,160,90018,0
1261,160,64645,0
1262,160,268764,0
1263,160,71396,0
1264,160,42583,0
1265,160,190961,0
1266,160,113404,0
1267,160,87410,0
1268,160,49776,0
1269,160,38790,0
1270,160,38819,0
1271,160,63387,0
1272,160,49852,0
1273,160,124114,0
1274,160,78763,0
1275,160,64426,0
1276,160,61554,0
1277,160,105651,0
1278,160,60671,0
1279,160,93753,0
1280,160,53926,0
1281,160,62648,0
1282,160,51209,0
1283,160,38928,0
1284,160,63481,0
1285,160,227434,0
1286,160,204410,0
1287,160,38913,0
1288,160,52579,0
1289,160,65118,0
1290,160,60063,0
1291,160,38956,0
1292,160,64958,0
1293,160,114368,0
1294,160,38922,0
1295,160,63333,0
1296,160,52493,0
1297,160,138763,0
1298,160,49898,0
1299,160,135977,0
1300,160,51217,0
1301,160,84058,0
1302,160,50136,0
1303,160,51155,0
1304,160,101391,0
1305,160,144994,0
1306,160,98890,0
1307,160,94911,0
1308,160,38954,0
1309,160,38807,0
1310,160,65400,0
1311,160,104420,0
1312,160,49907,0
1313,160,38845,0
1314,160,123178,0
1315,160,50734,0
1316,160,38978,0
1317,160,49142,0
1318,160,109873,0
1319,160,38773,0
1320,160,38976,0
1321,160,52552,0
1322,160,259718,0
1323,160,116631,0
1324,160,131739,0
1325,160,126603,0
1326,160,248763,0
1327,160,112078,0
1328,160,77133,0
1329,160,87630,0
1330,160,64142,0
1331,160,149870,0
1332,160,38808,0
1333,160,39155,0
1334,160,126173,0
1335,160,41746,0
1336,160,39008,0
1337,160,77390,0
1338,160,63402,0
1339,160,65024,0
1340,160,53239,0
1341,160,38889,0
1342,160,51124,0
1343,160,233434,0
1344,160,169567,0
1345,160,88806,0
1346,160,38680,0
1347,160,51951,0
1348,160,43180,0
1349,160,69985,0
1350,160,38973,0
1351,160,238563,0
1352,160,80542,0
1353,160,149187,0
1354,160,102717,0
1355,160,142763,0
1356,160,103688,0
1357,160,63798,0
1358,160,63043,0
1359,160,62767,0
1360,160,111677,0
1361,160,38859,0
1362,160,88129,0
1363,160,49767,0
1364,160,49130,0
1365,160,112093,0
1366,160,105257,0
1367,160,51761,0
1368,160,64625,0
1369,160,38875,0
1370,160,74458,0
1371,160,38887,0
1372,160,141612,0
1373,160,39033,0
1374,160,63630,0
1375,160,38719,0
1376,160,112099,0
1377,160,50541,0
1378,160,49829,0
1379,160,115631,0
1380,160,66265,0
1381,160,38993,0
1382,160,151759,0
1383,160,38965,0
1384,160,77891,0
1385,160,62328,0
1386,160,61985,0
1387,160,65523,0
1388,160,62748,0
1389,160,89383,0
1390,160,38950,0
1391,160,51189,0
1392,160,146539,0
1393,160,75361,0
1394,160,38852,0
1395,160,88791,0
1396,160,38887,0
1397,160,86746,0
1398,160,94298,0
1399,160,90795,0
1400,160,49878,0
1401,160,112057,0
1402,160,64048,0
1403,160,76531,0
1404,160,51154,0
1405,160,53281,0
1406,160,196182,0
1407,160,101725,0
1408,160,49078,0
1409,160,78396,0
1410,160,190625,0
1411,160,74965,0
1412,160,50847,0
1413,160,65008,0
1414,160,99700,0
1415,160,38819,0
1416,160,111475,0
1417,160,125659,0
1418,160,38816,0
1419,160,177712,0
1420,160,122176,0
1421,160,254379,0
1422,160,108014,0
1423,160,87898,0
1424,160,137384,0
1425,160,223987,0
1426,160,38907,0
1427,160,38802,0
1428,160,38806,0
1429,160,49872,0
1430,160,41704,0
1431,160,51254,0
1432,160,198630,0
1433,160,97093,0
1434,160,75092,0
1435,160,39009,0
1436,160,103987,0
1437,160,48986,0
1438,160,51117,0
1439,160,38890,0
1440,160,50427,0
1441,160,136964,0
1442,160,49194,0
1443,160,56235,0
1444,160,113375,0
1445,160,92446,0
1446,160,60778,0
1447,160,38899,0
1448,160,59469,0
1449,160,88000,0
1450,160,76655,0
1451,160,39243,0
1452,160,97791,0
1453,160,78601,0
1454,160,147055,0
1455,160,49840,0
1456,160,66659,0
1457,160,64355,0
1458,160,95807,0
1459,160,38840,0
1460,160,96238,0
1461,160,102534,0
1462,160,49070,0
1463,160,180089,0
1464,160,153093,0
1465,160,63632,0
1466,160,38980,0
1467,160,49150,0
1468,160,42261,0
1469,160,39002,0
1470,160,137528,0
1471,160,61564,0
1472,160,38807,0
1473,160,101208,0
1474,160,50605,0
1475,160,49071,0
1476,160,38981,0
1477,160,84030,0
1478,160,101705,0
1479,160,147454,0
1480,160,52740,0
1481,160,71716,0
1482,160,52052,0
1483,160,99792,0
1484,160,38833,0
1485,160,107504,0
1486,160,54128,0
1487,160,38883,0
1488,160,115690,0
1489,160,159161,0
1490,160,51281,0
1491,160,166737,0
1492,160,71805,0
1493,160,38928,0
1494,160,87631,0
1495,160,72450,0
